id	year	month	text
652	2010	11	Yup sure dear
653	2010	11	Shabaa! Ippadiyae bit-a poda vaendiyadhu! Kondu varaen!
654	2010	11	Tell
655	2010	11	Ask every one to leave de....no class
656	2010	11	Y no
657	2010	11	Wru
658	2010	11	So .. How are yo mam ?
659	2010	11	Me in my class wru
660	2010	11	Teachr: ne periyavanaki enna panna pora? Boy: kalyanam. Teach: adu illa. Ne ennava aaga virumbura? Boy: husband Tea: no. I mean unaku valkaiyal enna kadaikanum nu edir pakura? Boy: wife Tea: oh no. Unga parents ku enna panna pora? Boy: marumagal theduven Tea: stupid, unga appa unkitta enna edir parkiranga? Boy: pera kulandai Tea: aiyo kadavule un valkai latchiyam enna? Boy:"NAAM IRUVAR NAMAKU IRUVAR".... Students rocks ... Good ni8.
661	2010	11	Oh
662	2010	11	Over-a paesadha! Get it in the mrng!
663	2010	11	K
664	2010	11	Celebrate this Festival Season with IOB. Buy 2,4,8, <#> , <#>  &  <#>  grams of imported gold coins with  <DECIMAL>  purity at competitive price. For details contact branch.
665	2010	11	Come
666	2010	11	Signals
667	2010	11	Ya . Definitely . Gonna complete ma b e mech engg .. May be that s enough fa tat post :-):-):-) lol :-).
668	2010	11	Wru
669	2010	11	Wenevr u hav DREAM inside ur HEART, Nevr let it go coz DREAMS r TINY SEEDS, 4rm wich BEAUTIFUL 2MORW GROWS Hav 1derful dream 2ni8..... - via WAY2SMS.COM
670	2010	11	Tomoro we can talk for sure
671	2010	11	Over-a paesadha! Get it in the mrng!
672	2010	11	Nope
673	2010	11	My friends
674	2010	11	This is aswin divyas cousin pls ask her to check messages and reply to this mob no only today i forgot my mob thats why
675	2010	11	U go u r wel qualifyd to do tat darln
676	2010	11	Sure
677	2010	11	India won by 5 wickets.
678	2010	11	Y d
679	2010	11	K k!
680	2010	11	Ok d
681	2010	11	I need give intro to my friends
682	2010	11	Ok de... Customer care ku phone pani sollu
683	2010	11	N masthu tats a vry bg job, . . . Am nt qualifyd 4 tat
684	2010	11	Tell
685	2010	11	Anyway only dip sir and Daa ll be taking classes tomor others ll leave us free la so only bunking
686	2010	11	Y
687	2010	11	Thu! Anyway hav 2 cover 4 endsem pracs la! Get a cover nd put, koranjida maata!
688	2010	11	K
689	2010	11	Wait till afternoon
690	2010	11	A cute excuse teacher: why r u late? student-mom dad were fighting.T-they were fighting,why r u late? s-one shoes was in mom's hand & one in dad's!Goodmorni:-)
691	2010	11	I've given da
692	2010	11	K
693	2010	11	K de i'm bunking tomor. So can u pls send it by tomor morning
694	2010	11	Tell d... Wat doing? Going for aoe
695	2010	11	Der
696	2010	11	Hr sir askd 2 meet b4 this monday itseems!
697	2010	11	U need algorithm or program
698	2010	11	Lets talk but not to canteen
699	2010	11	Love was not put in your heart to stay. Love is not love till you give it away. Good day!
700	2010	11	Nala job di. . . Aiyo aiyo
701	2010	11	Cal
702	2010	11	Tmrw dbms clas z not ther,so attend classes frm  <DECIMAL> ..,pass it 2 al our classmates
703	2010	11	I do not think much, I do not think often, but when I do think, I think of you.-via Indyarocks.com
704	2010	11	Ok di took wen yu come get t from me
705	2010	11	No! 2morow oly hav to!
706	2010	11	K
707	2010	11	Every King was once a crying Baby & Every Great Building was once a map. Its not Important where you are TODAY,BUT where you will reach TOMORROW... Gud mrng
708	2010	11	Okay...
709	2010	11	Aiyo ..
710	2010	11	K d:) thanks:)
711	2010	11	Wait d! Cmng!
712	2010	11	Hi, Anusu Deen( <#> ) added u as a contact to his SMS phonebook on Indyarocks.com. If stranger to stop receiving sms from him visit dnd.indyarocks.com
713	2010	11	Okay
714	2010	11	2morow get ur record covered, else she wont sign in bonafide!
715	2010	11	K
716	2010	11	Class
717	2010	11	Comin
718	2010	11	WANTED PART TIME JOB : Any Degree Salary:Rs. <#> ..  <#> % job satisfaction Job Description: "Kovil 'la poosari mani adikkum bothu." " Avaroda Kudumi adama pudichikunum.." For more details e-mail at DING DONG BELL_CATCH POOSARI HAIR@ Yahoo.Com.;-)
719	2010	11	After  <#> min 'l give miss call
720	2010	11	Aru lawn d!
721	2010	11	Not yet d
722	2010	11	Want ma daa assign di ll give back after 5 mins
723	2010	11	Odu!
724	2010	11	Replied soon good
725	2010	11	Chuma
726	2010	11	Wru
727	2010	11	RC <#>  =  <#>  Loc+Nat SMS free per day for  <#>  days. Ur DOB tells lot of interesting facts about you.To know more about urself, SMS DOB <ur DOB>.Ex :  <#>  Dec.Rs3/SMS
728	2010	11	Do u need d cooker now or shall I give 2moro?
729	2010	11	Hey if possible can u mail me sql software now?
730	2010	11	Oh okie d...
731	2010	11	Hey.. Our cooker s slightly damaged.. So v r not lendin to anyone.. sorry
732	2010	11	Poda vetti! Inga oruthi valiyula thavikura!
733	2010	11	Wru
734	2010	11	K k
735	2010	11	Tel d
736	2010	11	Carpe
737	2010	11	When
738	2010	11	Cn ya lend me ur cooker today?
739	2010	11	Adi pavi
740	2010	11	1. U R My ______ 2. I ______ you. 3. I Like Your_____ 4. I want ______ from u. 5. Pls change ur _____ 6. I Don't like ur ______ Fill and send me.. I'm waiting.
741	2010	11	Adichanga la! Appo edhuvum therila, ippo dhaan semmaya valikudhu!
742	2010	11	Wru de
743	2010	11	Wru
744	2010	11	Shall i come now?
745	2010	11	Call
746	2010	11	Movie.. But its gonna over so 'l sleep then
747	2010	11	Then brng t bk whn u cm 4 din &msg me
748	2010	11	Ila d.tomo oly.u?
749	2010	11	Gave roll call?
750	2010	11	Diwali jokes Wife: Enanga karanam ilama kudika matten nu sonenga ipo ethuku kudichitu vandenga? Husb: Rocket vidrathuku bottle thevaipatathu athan.. Gud ni8
751	2010	11	Call
752	2010	11	K
753	2010	11	Wil come in ten mins
754	2010	11	Ok
755	2010	11	Tell
756	2010	11	Askd unna da
757	2010	11	Ok d
758	2010	11	Nice lines by A.R.Rahman: "U" are born without anything., But, you die with your name.. So that name must not be a letter, It must be a history.. :-)
759	2010	11	Vali pinnudhu!:-(
760	2010	11	K k
761	2010	11	hey wat order today
762	2010	11	New hostel lawn?
763	2010	11	Der
764	2010	11	Hey ask her 2 cum di :)
765	2010	11	Wat d?
766	2010	11	Its k d if u hve ny work go n do it i l cme on sme othr day
767	2010	11	Shit! Who told d?
768	2010	11	Get correction in dbms record nd compltd sign by 2morow!
769	2010	11	Y d
770	2010	11	Wait
771	2010	11	Have u marked d syllabus for dc 3rd mid sem..?
772	2010	11	Der
773	2010	11	Stupid go n sleep
774	2010	11	F u r gona give evng 2 hm i l give 2mrw at 2 de so i m askng
775	2010	11	Half an hr d do u hve ny work?
776	2010	11	Near sengipatti de.. Will reach at 7 de
777	2010	11	U msg da
778	2010	11	Wat tell
779	2010	11	Next generation LKG poem..:-D Drinking Drinkng little BEER..%-) How i wonder what a BAR.. Quarter rates r up so HIGH.. Drink a peg with chicken Fry.. Gud eve:)
780	2010	11	No d am scared.
781	2010	11	Two fundamentals of cool life.... 1. Walk like u r the king, 2. Walk like u dont care who so ever the king is Good Evening... - via WAY2SMS.COM
782	2010	11	Wat
783	2010	11	While cmg can u brng maths bk i l take xerx &give
784	2010	11	K d i l cme to ur rm n mark d portions
785	2010	11	Nopes... She doesnt have...
786	2010	11	K k! Watever, nw better?
787	2010	11	Tell her now itself so that she can arrange in next month.. Dont tell the day before u want
788	2010	11	Hmm k k!
789	2010	11	Gutters opposit gnv
790	2010	11	....... Good evening frenz :-P
791	2010	11	Call afte studyin
792	2010	11	BEGIN:VCARD VERSION: <DECIMAL>  N:;Dhiraj TEL;CELL: <#>  EMAIL;INTERNET;PREF: EMAIL;INTERNET: EMAIL;INTERNET: X-IRMC-LUID: <#> F1 END:VCARD
793	2010	11	Ok d whle c s cming gve ur dip bk to her d i need to take xerox
794	2010	11	Oh my god....enna de
795	2010	11	Hw r u nw da?
796	2010	11	K
797	2010	11	Podi vetti! Arivu illa! Kaatitu maatha vaendiyadhu dhaana!
798	2010	11	Ya okay da...thank you...:)me coming to room...
799	2010	11	Small fights create big affection on frnds.. Only laughing doesnt create true Fship. Sumtimes fight, crying,scolding, all mischieves make a best frndshp.
800	2010	11	After that call
801	2010	11	Whch time wl u give d
802	2010	11	Sory to ask d
803	2010	11	RECHARGE SUCCESSFUL on  <#>  at  <TIME> PM.Talktime Rs  <DECIMAL> .MRP Rs  <DECIMAL> .TransID  <#> .Call  <#>  for your Full Talktime Offer
804	2010	11	There?
805	2010	11	Y didnt tell d.. Tell her that its fine for paying late
806	2010	11	You ve LIC book, and any book for microprocessor? Atleast any one?
807	2010	11	Nothing
808	2010	11	Ask unna if she wanna join
809	2010	11	U study 'l talk later
810	2010	11	Hey.. Tom no dbms class.. So for us class starts at  <#>   <#>  only
811	2010	11	L u ask her n tel me wen c l return nu?
812	2010	11	hey i did not come to coll...y
813	2010	11	DIWALI MSG Man:Enena vedi iruku? Shopkepr:Rajni ajith, Surya, kamal vedi iruku sir. Man:vijay vedi iruka? SK:Sorry sir Antha perula Pushvaanam Than irruku.
814	2010	11	Wat didnt tell
815	2010	11	Enaku saree la paakanum!
816	2010	11	No y
817	2010	11	Ok d tanku
818	2010	11	Now huh
819	2010	11	Okie.. Does unna hv it?
820	2010	11	Did u ask her wen c l return
821	2010	11	:-)
822	2010	11	Enna da panra?
823	2010	11	Wat no
824	2010	11	Goi! Where in hostel?
825	2010	11	You are welcome
826	2010	11	Hey did u hve ny idea d 2day s milk r cofe?
827	2010	11	K u study 'l talk then
828	2010	11	Hey.. Do u hv my Dbms rec?
829	2010	11	Then who s hvng?
830	2010	11	I have given to janani. Take from her
831	2010	11	THE IBM people are coming to our college tomorrow and are gonna take a session on tgmc... its goin to be damn useful for prj..so be present at  <#> am at tifac audi.. further if u hav any doubts regarding dis just ask me...reply once u get dis msg.... sinduja...
832	2010	11	Have u said your mom abt extra thousand
833	2010	11	W r u?
834	2010	11	K
835	2010	11	Ok d free vidu ll get it on sme othr day d
836	2010	11	I don remember
837	2010	11	When l u cm 4 din
838	2010	11	Wil u able to return my pendrive nw plz
839	2010	11	Completed daa assign di come
840	2010	11	What would have happened if adam and eve were chinese? We wud hav still livd in the paradise coz they wud hav left the apple n eaten the snake! Good evening.
841	2010	11	Ya wait in break
842	2010	11	All smal fight creates big affection on frnds. always laughing does not creat true frndship, sometimes fight, cryin,scoldin, al makes it thick. Hapy evng dia:-D
843	2010	11	2morow ICT ramalakshmi's b'day!:-)
844	2010	11	Ok d cn u gve me at nit i l finish it off n gve by mrng d
845	2010	11	Asking whether u got the photo which i am meanin
846	2010	11	Whr r u
847	2010	11	After seeing your marks
848	2010	11	I have given to janani. Take from her
849	2010	11	Avaliyae kaelu!
850	2010	11	Y
851	2010	11	Sent it call after getting it
852	2010	11	Call
853	2010	11	Wen U Believe 'some1' Deeply, Misundrstding Arises.. bt dont fight4 it Bcoz sum misundrding is needed 4 gud undrstding Its a lifes secret... good n8. sweet dreams
854	2010	11	K de :-)
855	2010	11	Those who ve already got this msg, kindly ignore t... Register for carpe tshirt by paying  <#>  to me... Teeshirts compulsory..pay t on or before tomorrow...kindly reply..
856	2010	11	East its gettin late
857	2010	11	Un aal warden kittandhu super comment vaanginaalan!
858	2010	11	I said i 'l throw the pdc record on your face.. 'l do that in break
859	2010	11	Hey come to ur room de
860	2010	11	Wait one min
861	2010	11	U got it
862	2010	11	Lonely hrs are the best hrs of our life bcoz its d only time we share our deepest pain wit d most trusted person in the world...
863	2010	11	Tell that after 3rd mid semeste
864	2010	11	Come down n get record de
865	2010	11	Un aal warden kittandhu super comment vaanginaalan!
866	2010	11	K chellam
867	2010	11	Imagine life without girls All theater silent D police at rest Mobile companies in loss Gift shops in loss & All Boys ? "UNIVERSITY TOPPERS. "
868	2010	11	Hey hw many exersices t hve compld n dbms recrd
869	2010	11	Saree photo
870	2010	11	Ok di
871	2010	11	You are not followin it so i left
872	2010	11	No d
873	2010	11	Today's thought : The value of life is realised only after its lost.. true statement.. eg:alive chicken -rs  <#> /kg Chicken tandoori- rs  <#> /kg good evening :-)
874	2010	11	K dear
875	2010	11	Gudnyt:-P:-O
876	2010	11	RC <#> = <#> TT . 喈呧喈掂喈侧瘝喈侧 喈掂瘒喈侧喈熰喈熰瘝喈熰. 喈庎喁嵿喈苦畷喁嵿畷喁堗喈苦喁嵿喈?喈班瘈喈氞喈班瘝喈溹瘝.喈班瘋 <DECIMAL> 喈熰瘉喈權瘝喈曕喁?
877	2010	11	Sorry i used your profile to see your photos
878	2010	11	Hey dbms mam wont be coming tomor de. So Come to class at  <DECIMAL>
879	2010	11	In class
880	2010	11	Ya she kept ready
881	2010	11	Hey 2morow session 4 tgmc! Ppl 4m ibm r cmng itseems!
882	2010	11	Me gonna drint beer today
883	2010	11	Nopes
884	2010	11	Lifela ithu ella varathan seium.. Moreover they are my friends did for fun don take it seriously
885	2010	11	U n other girl alone
886	2010	11	He changed recently and i dont hve it . . . I just asked Surbi she is not repl . . . I think she s gone 4 Ncc . . After she comes il send it
887	2010	11	K k
888	2010	11	Ya
889	2010	11	脩枚 da...sithappa took your record...he wants..
890	2010	11	No need d.. Bharath is calling me to tanjore if i didnt go i 'l come
891	2010	11	Oh wait d
892	2010	11	Y crying for that
893	2010	11	One photo is good
894	2010	11	Hey wat happened
895	2010	11	Wat doin
896	2010	11	Canteen
897	2010	11	Ven i was in 6th!
898	2010	11	We need that to go to movie.. Your choice movie or canteen
899	2010	11	Call
900	2010	11	Wru
901	2010	11	Sorry i used your profile to see your photos
902	2010	11	Blog u
903	2010	11	Husband is the Head of the Family. Then what is Wife? Wife is the Neck of the Family Which Can Turn the Head Anywhere She wants.
904	2010	11	K de :-) hopefully i'll reach for roll call... :-(
905	2010	11	My uncle died of mouth cancer! He gt it bcoz of panparag oly
906	2010	11	No money
907	2010	11	Whether u said her that i did it
908	2010	11	Go die somewhere.. I don need tat shit record..
909	2010	11	Where is your saree photos
910	2010	11	Tell
911	2010	11	Der
912	2010	11	I may come at 7... Why de?
913	2010	11	Y not talkin
914	2010	11	When
915	2010	11	Leave
916	2010	11	Call
917	2010	11	Y? I cant talk later
918	2010	11	Hey che solu d
919	2010	11	Hey a key with a guitar shaped keychain was found near de volley ball court . . Probably a hostel room key. . Get it from chit security. . Pass de word
920	2010	11	Just now crossed ariyalur de... Will reach Trichy in an hour.. From there to college... :-)
921	2010	11	Kashtam!
922	2010	11	S
923	2010	11	U should worry for yourself she is that selfish
924	2010	11	LIFE s nt abt riding BMW bt abt 3 frnds on a Single bike riding round d city...!B-) It's nt abt  <#> Rs Coffee at CCD,bt many Frenz 2gther sharing  <#> Rs Cool drinks & stil njoying...! :-P Lyf is nt abt eating at very expensive Restaurant, bt abt Few Frnds,a stove, late nite & boiling Maggi...! :-* Life is nt abt hearing song in hi-fi music system in ur home, its abt hearing songs from ur cell with single ear phone n two frds sharing it...! ;-) Lyf is also nt abt  <DECIMAL>  ton AC in  <#>  degrees cool level, bt abt few frnds lying on Roof Top in Summer Ni8s gazing at the Stars & talking abt all Naughty things they did in past. ...:-D dedicated to my budyz . .
925	2010	11	K
926	2010	11	Solu d
927	2010	11	Hey a key with a guitar shaped keychain was found near de volley ball court . . Probably a hostel room key. . Get it from chit security. . Pass de word
928	2010	11	Thankx
929	2010	11	Aiyo i know
930	2010	11	Nope
931	2010	11	Wat
932	2010	11	Der
933	2010	11	Call
934	2010	11	Ila d
935	2010	11	Hey a key with a guitar shaped keychain was found near de volley ball court . . Probably a hostel room key. . Get it from chit security. . Pass de word
936	2010	11	K send pravin no
937	2010	11	This karthik s eatng panparag in clas da!
938	2010	11	Y
939	2010	11	Savadikara
940	2010	11	Illa de forgot jelastin assign....so came back
941	2010	11	K 'l msg u later u study
942	2010	11	Whr r u
943	2010	11	Cricket Pack Free with SMS Pack  <#>  ! RC  <#>  =  <#>  Local SMS free + 2 day free cricket trial pack.Validity  <#>  days. Cricket Pack will be activated within  <#>  hrs.
944	2010	11	Hai ths s vino,pls send jerome num.i lost all my phone contact.pls
945	2010	11	Sorry
946	2010	11	Today our classes are getting over by  <DECIMAL>  itself.. Wat a pity?
947	2010	11	Vanta solu pa
948	2010	11	Semma xperessi枚n po!
949	2010	11	Stupid here in one problem cant u understand from the way i spoke
950	2010	11	Chuma tha d 2 mark s.S syallabus
951	2010	11	Ok d
952	2010	11	Hah ths s vino,pls send jerome num.i lost all my phone contact.pls
953	2010	11	Wat happened
954	2010	11	Dnt lock
955	2010	11	Has rolcal cum di
956	2010	11	Panni
957	2010	11	'l talk later nu sonna
958	2010	11	Cme to rm d
959	2010	11	K
960	2010	11	Home d...
961	2010	11	2morow ss test 4 internals!
962	2010	11	.. LIVE IT TO THE EXTREMUM :-):-):-) GOOD MORNIN BUDDIES ..
963	2010	11	Ok
964	2010	11	Was writing notes
965	2010	11	'l talk tonight dear now u study
966	2010	11	|;-):-*:-D| {[(:-)g)]} {[(:-D貌)]} {[(;-)枚)]} {[(:-P冒)]} {[(:->锚)]} {[(B-)v)]} {[(:-*帽)]} {[(;->g)]} |:-|:-P:-O|
967	2010	11	No di ll give yu give d change later
968	2010	11	RC <#>  =  <#>  Loc+Nat SMS free per day for  <#>  days. Ur DOB tells lot of interesting facts about you.To know more about urself, SMS DOB <ur DOB>.Ex :  <#>  Dec.Rs3/SMS
969	2010	11	Hey 4 lab xam oly til sql!
970	2010	11	When we cannot laugh on 1 Joke again n again; Why do we cry thinking about 1 hurt again n again ? We have just 1 life.. Lets Forgive & Forget. So live it
971	2010	11	ummmmah
972	2010	11	Hehe ummmmah
973	2010	11	Gud sweetu
974	2010	11	Oh ok baby
975	2010	11	Doin dat website thing baby
976	2010	11	Ummmmah baby
977	2010	11	Ok baby jst remind me off  <#> th again ok
978	2010	11	Oh ok baby
979	2010	11	Hehe jannu
980	2010	11	Ummmmah
981	2010	11	Unmoog
982	2010	11	Oh ok baby even i jst ate
983	2010	11	Luv u too baby
984	2010	11	Ummmmah baby
985	2010	11	Watchn tv baby
986	2010	11	Hehe ummmmah
987	2010	11	Ur a gud gal baby
988	2010	11	Ok sweetu miss u too
989	2010	11	Ok bro im checkin it..put wateva pictures r der dude..u dint create a contact form 4 careers..
990	2010	11	Ok baby
991	2010	11	Yaar i love sincere and lively friends like you.No fear
992	2010	11	Love you :-) my life
993	2010	11	Now my work is going on?
994	2010	11	Now?
995	2010	11	Yes earning  <#> $ per day
996	2010	11	Copied to usb?
997	2010	11	Pictures copied to usb
998	2010	11	Nice tasty rice
999	2010	11	Met her or just saw her
1000	2010	11	Ayesha tila is in computer science department 1st floor
1001	2010	11	Ok
1002	2010	11	Tasks.Now find rest yourself
1003	2010	11	They aren't
1004	2010	11	You are late yaar
1005	2010	11	Where?
1006	2010	11	Good night
1007	2010	11	Can you bring memory stick tomorrow so that i can copy pics or in usb
1008	2010	11	Change mother board i don't know rates
1009	2010	11	Who are you
1010	2010	11	No black
1011	2010	11	"..A doctor & an engineer love same girl. Engineer gifts her Apple everyday. Girl ask reason of giving Apple daily? Engnr: AN APPLE A DAY KEEPS d DOCTOR AWAY
1012	2010	11	Now going to market for taking bread
1013	2010	11	Thanks bro :-)
1014	2010	11	Thanks.Bittech is near lapro ?
1015	2010	11	Now i'm offering prayer
1016	2010	11	I missed lab
1017	2010	11	Have Ma'am assigned any task ?
1018	2010	12	Pantosac
1019	2010	12	Bro aap aaye nai m0rng me 0nlne..
1020	2010	12	Chalega?
1021	2010	12	:-Daur padai karta he?
1022	2010	12	Bhikhari: Sahab Pariwar se dur ho gaya hu Milne k liye  <#>  Rs ki zarurat He. Sahab:Kahan h tera Pariwar? Bhikhari:Samne cinema me "DABANG" dekh raha hai.
1023	2010	12	M0dm n cd lete hue aana and id paswrd b puchte hue aana
1024	2010	12	If a day comes whn u find a better person than me, just remembr dat.. 1. Wat i gave u, is d best of wat i hve, 2. Wat i m to u, is d best i cud be :) takcre
1025	2010	12	Mo
1026	2010	12	P
1027	2010	12	Hasu i fel aslp 0nlyn.. S0ry.. N r u stil angry wid me?.. Gusse ko maro g0li n lets play h0li.. Gm mwah
1028	2010	12	Helw budy.. I'm sunykriplani n i hvnt recievd d pr0dct yet.. Plz chk whn i'l gt tht
1029	2010	12	Sometimes in life we feel so blue, but someone somewhere is not happy as you.somewhere far at the border when a soldier sleeps, missing his loved ones he silently weeps. somewhere a mother painfully sighs coz, her new born baby didnt open her eyes. somewhere a poor dad silently cries, when he sees his son begging for a bowl of rice. somewhere in an orphanage a little gal is sad, when she misses hr mom n dad. so at times a reason 2 smile u may not have any, say to yourself dat u are happier dan many. 'cause life is beautiful and its nt always blue, n someone somewhere is not as happy as you...|<-]-
1030	2010	12	Hehe ji aur kitna intejar kara0ege.. Me to changa h rehta hu hamesha aur aap btao..
1031	2010	12	Kaha he
1032	2010	12	Bhai nikla kya bahar?
1033	2010	12	Touching lines just b4 death- . "Dont burn me immediately after my death, my friends hav a habit of coming late."... Gd mrng
1034	2010	12	When someone is so sweet to u, don't expect that they will be like that all the time. becoz even the sweetest chocolate Expires. Gudmrng
1035	2010	12	Do u lov som1? clos eyes thnk abt Love a sec. In mob go 2 ur main screen n press  <#> # c wat ur mob says Got . . . . . Tc hashu gm mwaah:-*
1036	2010	12	Mo
1037	2010	12	Englsh :@
1038	2010	12	Tx.. Aur suna0
1039	2010	12	Hlw seena.. I'm sunykriplani frm eby.. I hvnt recievd d pr0dct yet whch u shipd.. Plz search whn i'l gt tht
1040	2010	12	Hehe tu to 3 ko jana wala tha na
1041	2010	12	Most Innocent Prayer- A lttle gal was prying on her bday-"Oh Lord on this birthday of mine plz send clothes for all those poor women in my brother's laptop..
1042	2010	12	0k  <#>  min me aja
1043	2010	12	Ajmer me bhai.. Tu kaha pe he
1044	2010	12	Touching lines just b4 death- . "Dont burn me immediately after my death, my friends hav a habit of coming late."... Gd mrning hasu.. Hv a gud day mwaaaaaaah
1045	2010	12	1 min bs pahuch gya
1046	2010	12	I'm Not Shakespear 2 Write About U. I'm Not Sonu 2 Sing About U. I'm Not MF Hussain 2 Paint U. I'm Just ur shadow 2 Say, I'm Always With U..
1047	2010	12	Mo
1048	2010	12	Bro dekhlo na agar h0jae.. Agar payment ki pr0b ho to bta do.. I'l pay wid lr
1049	2010	12	Zindgi to sabi k liye wahi rangeen kitab hai... Fark bas itna hai ki Kisi ne har panne ko dil se padha aur kisi ne bas panne palat liye!:-)
1050	2010	12	Bhai ghar pe hu abi kal bt karta hu
1051	2010	12	Bhai fb pe kya karu ye to bta
1052	2010	12	Hlw krishhh.. Apki m0vie ka 3rd part kab aayega?:-P
1053	2010	12	Gudiya id n paswrd msg kar
1054	2010	12	Children play whereva they want to.. They don't have any limitations
1055	2010	12	0k k0i bt nai bhai
1056	2010	12	I'm busy right now. I'll call you later.
1057	2010	12	Cal kar
1058	2010	12	Oye din me chalte he
1059	2010	12	Me ajmer me.. Kya hua
1060	2010	12	Pankaj ahuja, sindhi colony, nimbahera, district-chittorgarh, rajasthan, pin code-  <#>
1061	2010	12	Hey cumi.. Hwa u?..
1062	2010	12	I'm busy right now. I'll call you later.
1063	2010	12	Bta na bhai karna kya he.. Mujhe samaj nai aya kuch ph0n pe
1064	2010	12	<DECIMAL> E+ <#>
1065	2010	12	P
1066	2010	12	0k bhai try kar plz kafi tym bd mauka mila he
1067	2010	12	Hogaya didi  <#>  ka
1068	2010	12	Chal be
1069	2010	12	1baar ki baat hai hum sO rahe the, Bilkul aise(^_^) Phir mera phone baja hm uth gaye, bilkul aise(*_*) hmne fOn dekha to alarm tha timE dekh K meri ankhen or khul gayi, bilKul aise(O_O) Fir Fir Fir hmE yaaD aya ke aaj to Sunday he hm phir sO gaye, bilkul aise(^_^) HaV A gReAt SuNdAy..:-)
1070	2010	12	Hi bro.. I'm sunny frm india.. I h0pe u stil remembr me...
1071	2010	12	bro come online if u'r free
1072	2010	12	Zindgi to sabi k liye wahi rangeen kitab hai... Fark bas itna hai ki Kisi ne har panne ko dil se padha aur kisi ne bas panne palat liye!:-)
1073	2010	12	Mo
1074	2010	12	0k Bhai bt karna kya he
1075	2010	12	2 min me aya
1076	2010	12	May u hav nytmares evryday..
1077	2010	12	Suny.. Mje bhul gya?
1078	2010	12	Didi b0l na mahesh ko
1079	2010	12	Aj chal to chal.. Kal kisne dekha he
1080	2010	12	Ok ji waise mje matter pata nai tha kuch so me kisike side nai:-D.. Aur btaiye ap single ho ya married%-)
1081	2010	12	Hehe.. 0ye ticki patwana bd me ;->
1082	2010	12	Bhai kare kya.. Kal me ajmer chale jaunga
1083	2010	12	Lyf is d hardest school as v nevr no Wat level of class u r in Wat exam u wil hav next & u cant cheat bcoz nobody else wil hav d same Qustns..Lv u hasu mwah
1084	2010	12	Didi rechrge kar  <#>  ka
1085	2010	12	Dude i'v g0t item bt d rat of ganesh ji was br0kn..bt Its ok i applied fevi kwik n tht w0rkd.. Try to pck as g0od as u cn frm next tym.. I'l c0nfrm reciept t0mrw as i'm out of statn.. Tx for transctn
1086	2010	12	Bhai dhanteras pe
1087	2010	12	Kamine aj msg mat kar faltu faltu newspaper pad
1088	2010	12	P
1089	2010	12	Bhai th0di der bd try marna na yaar wo pura tym th0di na khada h0ga waha
1090	2010	12	Nai
1091	2010	12	Chal raha he?
1092	2010	12	Helw bro.. Btw wht do u do nw?..n is dr any gc avlble to buy  <#> $ pr0dct
1093	2010	12	Ha bhai.. Chal milte rahnge kbi na kbi..
1094	2010	12	Bhai tu kisi aise ko janta he jo credit crd use krta h0
1095	2010	12	Hello
1096	2010	12	Ph0n karo
1097	2010	12	Gadi le aya?.. Its runing fyn na?.. N tc of mama.. Gadi b dhyan se chalana
1098	2010	12	Hi cumi.. I'm gr8 n wht abt u.. I missd u t0o.. Y d0nt u cme at mig n0w.. Hws ur bf n hv u g0t any sch0lrshp?.. Tc cya
1099	2010	12	Who r u
1100	2010	12	P
1101	2010	12	Isnt dis numb bel0ngs to amit kumar?
1102	2010	12	Didi mahesh se rechrg kara na
1103	2010	12	Kaha he
1104	2010	12	Ok ji dekhte he aap b kitna jaldi pata lagate ho..B-)
1105	2010	12	Hehe bro as l0ng as i cnt.. Maybe til aprl.. Btw kamine tne id b unbn nai karwai na.. Chal koi nai..
1106	2010	12	Ok bhai koi bt nai raat tak de diyo..
1107	2010	12	Baby dlete to kar diya tne har jagah se phr numbr kyu de raha he
1108	2010	12	Msg kar
1109	2010	12	S0nu agar koi aur c0urier aaye to btana dhyan se..
1110	2010	12	Ajmer bhai
1111	2010	12	Palkon ki nami me chhupa kar sapno ko,Humne unhe jane ki izazat de di.Hum toot kar bikhar gaye tukdo me,Unhe muskurane ki ijazat de di.
1112	2010	12	P
1113	2010	12	0k bhai
1114	2010	12	Ha
1115	2010	12	Hi raja.. I b0ught ur pr0dct frm eby 0n  <#> rd bt u didnt ship stil yet.. Plz reply
1116	2010	12	Na ji na ap kaho to bich me khada hojata hu.. Just lyk a Dhobi ka dog na ghar ka na ghaat ka:-P
1117	2010	12	P
1118	2010	12	Bhai hue kya
1119	2010	12	Subah subah pareshn mt kiya kr gandu
1120	2010	12	Bhai aaj trnsfr kar d0ge kya
1121	2010	12	Are yar khade rehne ki jagah nai he.. Adjust kya karu..
1122	2010	12	Whch bike u g0na get 0n  <#> th..
1123	2010	12	come bro.. i'm online
1124	2010	12	P
1125	2010	12	Ha
1126	2010	12	U'r nights crawlr na?
1127	2010	12	<#>  min me ajaunga
1128	2010	12	Khair sojao abhi sharif ladkiya itni jada der nai jaagti;-)
1129	2010	12	Hey tasu u may gt mili0ns fr ur brain.. U knw y?.. Bec0z its unused :p
1130	2010	12	Bhai paise de sakta he?.. Bnk me jama karana he
1131	2010	12	5 min
1132	2010	12	Ha ok bhai mje  <DECIMAL>  utha dena plz
1133	2010	12	Ha bt jagah nai mili
1134	2010	12	Bhai adres msg kar na d0n0
1135	2010	12	0k..
1136	2010	12	P
